44, 109, 109, 14.22046093377389, 170.33285522460938, 0.21334665513803922
89, 109, 109, 14.91302480205555, 164.29275512695312, 0.10947252226295268
44, 109, 289, 14.734653508463115, 155.86764526367188, 0.20054125906463183
89, 109, 289, 14.437100041163236, 156.75900268554688, 0.19226165285504812
44, 109, 469, 14.858295659369118, 156.8641815185547, 0.22098725205477934
89, 109, 469, 14.589841989916778, 154.6339111328125, 0.16988281771706454
44, 109, 649, 14.192447778891449, 160.90487670898438, 0.27609823415804097
89, 109, 649, 13.263784978331797, 162.69915771484375, 0.3190791225983331
44, 109, 829, 13.860895729696463, 151.1575164794922, 0.3860018926509655
89, 109, 829, 12.867431587622693, 152.47836303710938, 0.30054946598477705
44, 109, 1009, 12.507467606262527, 156.65219116210938, 0.2965245759446963
89, 109, 1009, 14.566437643181315, 159.94976806640625, 0.2902298808743316
44, 109, 1189, 13.783755779799456, 146.85760498046875, 0.31589513499893224
89, 109, 1189, 13.525608226314693, 146.90806579589844, 0.3549587451537815
44, 109, 1369, 14.902123902397943, 159.12933349609375, 0.24845683642309932
89, 109, 1369, 12.504186222162136, 155.6366424560547, 0.3417771544414372
44, 109, 1549, 13.537923131299491, 158.7902374267578, 0.2801017412740408
89, 109, 1549, 13.752607570721459, 158.80979919433594, 0.3395840039770064
44, 109, 1729, 11.91633354448662, 147.36257934570312, 0.35090185837313204
89, 109, 1729, 13.350261166279786, 144.59271240234375, 0.38188999033874865
44, 109, 1909, 14.02948916175129, 160.06057739257812, 0.23993058590695074
89, 109, 1909, 13.493316172222292, 164.15792846679688, 0.36241385302802154
44, 289, 109, 13.634957408810532, 178.05178833007812, 0.27795541295170567
89, 289, 109, 13.71003229116796, 175.3277587890625, 0.22952158099854983
44, 289, 289, 13.789851071581523, 158.48489379882812, 0.3358648257728999
89, 289, 289, 12.395283864236445, 157.3443603515625, 0.3864632176058461
44, 289, 469, 12.265650599930524, 148.69021606445312, 0.3480675845941446
89, 289, 469, 14.029009801067165, 150.62191772460938, 0.2831355364538538
44, 289, 649, 14.233542875948663, 163.8909912109375, 0.21030024159125346
89, 289, 649, 13.849555166490285, 159.49197387695312, 0.1729507008529391
44, 289, 829, 14.900641634653741, 150.02377319335938, 0.2074624768778223
89, 289, 829, 15.204096785979901, 162.94012451171875, 0.17347671046481944
44, 289, 1009, 12.169457137811358, 146.98434448242188, 0.41881518097492115
89, 289, 1009, 12.42794831313265, 150.01268005371094, 0.2857612401815628
44, 289, 1189, 11.551735801379046, 152.24795532226562, 0.3598746450677699
89, 289, 1189, 14.009923149059192, 153.5543670654297, 0.3005696417206111
44, 289, 1369, 13.56523035365862, 154.88986206054688, 0.28736954180606894
89, 289, 1369, 14.875878910440473, 151.31304931640625, 0.16792462293416613
44, 289, 1549, 13.315076587597963, 165.40109252929688, 0.20065882063689128
89, 289, 1549, 14.512245925721304, 160.70706176757812, 0.23514714757098076
44, 289, 1729, 12.756282035928411, 151.07464599609375, 0.44976540280484534
89, 289, 1729, 12.895850004112736, 151.02023315429688, 0.3907337425099708
44, 289, 1909, 14.99267767703215, 163.614013671875, 0.21969634247949088
89, 289, 1909, 13.87126001379556, 156.77215576171875, 0.10963869376532648
44, 469, 109, 13.784058237519613, 156.59616088867188, 0.377563604900571
89, 469, 109, 13.860692051820212, 153.833740234375, 0.3112014710064668
44, 469, 289, 11.776583139167856, 163.5818328857422, 0.3291925837070715
89, 469, 289, 15.222922320837885, 159.55296325683594, 0.2563864595351764
44, 469, 469, 13.693540895963677, 142.8361053466797, 0.2973613595268294
89, 469, 469, 13.58361266609981, 146.04428100585938, 0.3143869073527645
44, 469, 649, 14.133860343219181, 163.60235595703125, 0.4142178269614293
