46, 111, 111, 13.467373603615442, 152.56729125976562, 0.2658344413790486
91, 111, 111, 14.698312231173096, 152.5300750732422, 0.2099420357822889
136, 111, 111, 13.817763865787324, 148.869384765625, 0.05041554807690895
46, 111, 291, 13.392305613006958, 159.7850341796875, 0.27358439716478594
91, 111, 291, 13.560229070857195, 161.6778106689453, 0.1782607119516889
136, 111, 291, 13.732125498934254, 158.8353729248047, 0.09845068406785183
46, 111, 471, 13.825657958960067, 163.66940307617188, 0.3496810299081284
91, 111, 471, 12.61464022788524, 165.5554656982422, 0.4232111943860691
136, 111, 471, 13.413508708168283, 162.23867797851562, 0.31356142222674466
46, 111, 651, 12.312477273040994, 158.37860107421875, 0.4650040688990151
91, 111, 651, 12.418612946981606, 159.48574829101562, 0.48656221641548075
136, 111, 651, 15.12890778474995, 158.31607055664062, 0.3296399654609952
46, 111, 831, 10.881899746554149, 165.72116088867188, 0.2341777658023045
91, 111, 831, 13.282142450330433, 162.81832885742188, 0.19716470332671607
136, 111, 831, 12.980694577407709, 161.11691284179688, 0.09486224537363784
46, 111, 1011, 13.673464373022219, 138.96859741210938, 0.38494426220716643
91, 111, 1011, 13.625309735177787, 133.90103149414062, 0.33335284893161526
136, 111, 1011, 13.727374207517185, 132.97727966308594, 0.19474062021946767
46, 111, 1191, 12.250492048375435, 150.87271118164062, 0.25072828055072044
91, 111, 1191, 13.79626446072293, 151.68020629882812, 0.26830744781790355
136, 111, 1191, 13.55805509990999, 153.57958984375, 0.19468143182894987
46, 111, 1371, 11.349081989984612, 164.95050048828125, 0.390703339873854
91, 111, 1371, 11.842018426141689, 167.87539672851562, 0.3970339144017631
136, 111, 1371, 13.089642684382293, 160.52354431152344, 0.2802800001180979
46, 111, 1551, 13.612759041758808, 145.3209991455078, 0.2621448032418755
91, 111, 1551, 13.74681484347559, 151.42654418945312, 0.30511577466998374
136, 111, 1551, 13.160788253208839, 150.67483520507812, 0.2842901940649786
46, 111, 1731, 13.671115853326176, 144.38101196289062, 0.11831691020455322
91, 111, 1731, 14.726356655361913, 146.28326416015625, 0.21148982355700593
136, 111, 1731, 13.745188394295807, 154.86154174804688, 0.10727073324563025
46, 111, 1911, 14.232240281949318, 150.08816528320312, 0.24983257452884855
91, 111, 1911, 15.191316487606425, 152.4644775390625, 0.2586651167097246
136, 111, 1911, 14.397571143282997, 151.47474670410156, 0.2083469412809607
46, 291, 111, 15.431340814591, 157.927001953125, 0.17830665638506418
91, 291, 111, 15.785411255645082, 158.9285888671875, 0.2735326277777635
136, 291, 111, 13.816846268854805, 160.35887145996094, 0.22388695651917406
46, 291, 291, 13.419407596044678, 150.04507446289062, 0.28235282331109457
91, 291, 291, 14.544407948133202, 153.20547485351562, 0.23634310902839795
136, 291, 291, 14.13875474466489, 149.80758666992188, 0.3117815726593478
46, 291, 471, 12.76948714166998, 151.0850372314453, 0.20092964586282655
91, 291, 471, 13.823290512140487, 144.4625244140625, 0.09834946710595138
136, 291, 471, 12.709443962998034, 141.90805053710938, 0.14374162929876333
46, 291, 651, 13.980464147881554, 152.62677001953125, 0.3051392700108351
91, 291, 651, 13.596954734213858, 154.12644958496094, 0.18368574220961678
136, 291, 651, 13.680926696335263, 154.66339111328125, 0.15068070055916066
46, 291, 831, 12.328502595270335, 157.216552734375, 0.37407994546334206
91, 291, 831, 12.282538193206127, 160.08041381835938, 0.39195284374448325
136, 291, 831, 12.372318257449198, 159.9718780517578, 0.28863277553037975
46, 291, 1011, 14.168227498836485, 166.9437255859375, 0.3873014208255786
91, 291, 1011, 12.75139459514837, 164.88153076171875, 0.45267101628502815
136, 291, 1011, 11.96784107815169, 157.696533203125, 0.33742259582512885
46, 291, 1191, 13.738114462430708, 140.69351196289062, 0.34494564168007785
91, 291, 1191, 12.8082910394169, 151.6773681640625, 0.42901586311108775
136, 291, 1191, 11.787125004761965, 148.51983642578125, 0.3013039495225489
46, 291, 1371, 14.766710504553926, 168.515380859375, 0.21903811221043015
91, 291, 1371, 13.804362913774948, 169.03179931640625, 0.31107028791293734
136, 291, 1371, 12.70758377765794, 164.00393676757812, 0.25375543422425045
46, 291, 1551, 15.505179566310021, 155.78683471679688, 0.20110002438046806
91, 291, 1551, 11.36888727320678, 154.15936279296875, 0.36543430710312974
136, 291, 1551, 12.106521812566566, 152.96450805664062, 0.31897552804955837
46, 291, 1731, 15.846097967135288, 148.25665283203125, 0.25160146034886455
91, 291, 1731, 14.544741196523189, 148.28524780273438, 0.1936860075006025
136, 291, 1731, 13.032731676801113, 144.46966552734375, 0.18192265669387497
46, 291, 1911, 14.572898441962826, 146.74856567382812, 0.3115008038983816
91, 291, 1911, 13.76922878596905, 147.91705322265625, 0.2968633041941267
136, 291, 1911, 14.294955910224887, 149.9921112060547, 0.18631867753425757
46, 471, 111, 14.205781733330946, 142.29580688476562, 0.14802110144817007
91, 471, 111, 13.92935855343188, 139.966796875, 0.02786778090054709
136, 471, 111, 14.69005447437012, 140.44842529296875, 0.05397080643800364
46, 471, 291, 13.649379028833748, 139.67481994628906, 0.13590441482112356
91, 471, 291, 13.646671316962875, 137.3935546875, 0.16458934443740825
136, 471, 291, 13.692818216078285, 138.16656494140625, 0.09950830026938652
46, 471, 471, 13.828238408747916, 154.96994018554688, 0.22337757653096393
91, 471, 471, 12.114402634572901, 154.36209106445312, 0.24847340349309552
136, 471, 471, 13.676396951294127, 155.88162231445312, 0.19299441947886314
46, 471, 651, 14.282665773160552, 154.24725341796875, 0.3402922136693594
91, 471, 651, 13.56388994878561, 153.5472869873047, 0.2713145117601773
136, 471, 651, 13.81294554136714, 154.55181884765625, 0.1637689788180194
46, 471, 831, 12.876586729901732, 152.61630249023438, 0.36311969370261843
91, 471, 831, 12.900943039080557, 149.9193572998047, 0.33477914884641413
136, 471, 831, 13.381858555779457, 147.84649658203125, 0.31305673786960186
46, 471, 1011, 12.11911115199161, 162.9347381591797, 0.31293651029627734
91, 471, 1011, 12.74137883403499, 161.32379150390625, 0.31069000932533536
136, 471, 1011, 13.405104240183181, 160.71746826171875, 0.2699944812014418
46, 471, 1191, 12.364389670651612, 153.42306518554688, 0.45399271399290064
91, 471, 1191, 10.174813145069043, 155.98373413085938, 0.45416144711286344
136, 471, 1191, 13.299274247059495, 154.58383178710938, 0.3513993330977496
46, 471, 1371, 14.038849968209638, 144.87261962890625, 0.1640280453622108
91, 471, 1371, 12.039233917350352, 133.5478057861328, 0.18296441322973492
136, 471, 1371, 13.601693115940911, 135.63800048828125, 0.18902725101069584
46, 471, 1551, 14.657036102836491, 141.8341522216797, 0.23433085169258233
