82, 77, 77, -1, 37.95310974121094, nan
127, 77, 77, -1, 36.87915802001953, nan
172, 77, 77, -1, 37.229793548583984, nan
217, 77, 77, -1, 37.55397033691406, nan
262, 77, 77, -1, 38.06306838989258, nan
307, 77, 77, -1, 37.50960922241211, nan
82, 77, 257, -1, 42.64272689819336, nan
127, 77, 257, -1, 42.840938568115234, nan
172, 77, 257, -1, 42.949554443359375, nan
217, 77, 257, -1, 42.69792938232422, nan
262, 77, 257, -1, 41.83528518676758, nan
307, 77, 257, -1, 41.07194900512695, nan
82, 77, 437, 3.930956105426954, 78.50337219238281, 0.01753708157872886
127, 77, 437, 3.800392423348238, 79.51310729980469, -0.03970309003745629
172, 77, 437, 4.032294382428892, 77.9091796875, 0.03138811955509296
217, 77, 437, 3.9744940901912607, 72.88611602783203, 0.01055629105847489
262, 77, 437, 3.9286953312164234, 74.34192657470703, -0.04705450111437063
307, 77, 437, 3.794860585356298, 75.2844009399414, -0.048540447545963775
82, 77, 617, 3.7657842413195146, 83.52093505859375, 0.2179341955145648
127, 77, 617, 3.5102347021235203, 82.60105895996094, 0.38539477919067955
172, 77, 617, 3.886591243148008, 82.77862548828125, 0.3277794229418069
217, 77, 617, 3.702768841030255, 83.8577880859375, 0.12805158363392638
262, 77, 617, 3.72448155463264, 85.5907974243164, 0.263593483581596
307, 77, 617, 3.815218776684699, 86.72747802734375, 0.0878580058300457
82, 77, 797, 3.6906609723091366, 84.82258605957031, 0.2792762726647819
127, 77, 797, 3.8133346490731097, 84.81941223144531, 0.19615755126518508
172, 77, 797, 3.7465753769901675, 84.30054473876953, 0.09881189806841878
217, 77, 797, 3.9160734422287815, 86.52318572998047, 0.06850106021625199
262, 77, 797, 3.6840728611188496, 86.12005615234375, 0.20151979457622768
307, 77, 797, 3.5992652026061323, 85.26679992675781, 0.19272307298594235
82, 77, 977, 3.7766914012435113, 79.44525909423828, 0.09403346426228638
127, 77, 977, 3.502196606074824, 79.90602111816406, 0.0904623490977079
172, 77, 977, 3.855871112824526, 80.43694305419922, 0.07921845152882416
217, 77, 977, 3.5054180896181273, 77.93423461914062, 0.18562493086862672
262, 77, 977, 3.715251082210129, 79.956787109375, 0.15287561465810381
307, 77, 977, 3.802648902046901, 81.26934051513672, 0.07809541687731707
82, 77, 1157, 3.5982389216973254, 81.55097961425781, 0.24706985600272813
127, 77, 1157, 3.6895982248962262, 83.91131591796875, 0.09048963899422491
172, 77, 1157, 3.9339579529175484, 84.97247314453125, 0.15833333426421184
217, 77, 1157, 3.871426419953138, 83.50582122802734, 0.23058020402813104
262, 77, 1157, 3.6004898397971474, 83.55638122558594, 0.26199887859601395
307, 77, 1157, 3.7484617342940774, 83.82783508300781, 0.08778224338539405
82, 77, 1337, 3.8561901515367523, 77.3402099609375, 0.2462628625564068
127, 77, 1337, 3.715426551329778, 74.30368041992188, 0.25340139617752994
172, 77, 1337, 3.6130704090691164, 74.91139221191406, 0.21442530622920652
217, 77, 1337, 3.798716159426332, 77.466064453125, 0.09084181001583458
262, 77, 1337, 3.746176837746895, 77.14197540283203, 0.15647981636328653
307, 77, 1337, 3.8647764004353893, 78.0997314453125, 0.1524124980878997
82, 77, 1517, 3.683916155664375, 70.4190673828125, 0.08308753347588571
127, 77, 1517, 3.79346229830713, 69.4420166015625, 0.10294975246119908
172, 77, 1517, 3.9423086261961924, 67.95269775390625, 0.12459849248235792
217, 77, 1517, 3.8003469960132246, 69.99095153808594, 0.10455608658952105
262, 77, 1517, 3.7446107725389632, 70.49333190917969, 0.08378634804942349
307, 77, 1517, 3.7918629146315985, 70.45916748046875, 0.0762171435844032
82, 77, 1697, 3.815216089411421, 66.61084747314453, 0.1388990082768496
127, 77, 1697, 3.823860405042231, 66.8012924194336, 0.1663627270003984
172, 77, 1697, 3.7951801404583603, 68.5822525024414, 0.11626686103349984
217, 77, 1697, 3.859631903647932, 70.45144653320312, 0.08580789071668424
262, 77, 1697, 3.78113780059301, 70.17903900146484, 0.056594964932888465
307, 77, 1697, 3.686222533085911, 69.92872619628906, 0.0677140958095697
82, 77, 1877, 3.624686098005257, 70.31904602050781, 0.16064688975684266
127, 77, 1877, 3.8849908963792945, 67.51254272460938, 0.07154233284085508
172, 77, 1877, 3.9141143939947245, 67.61626434326172, 0.06855773916282289
217, 77, 1877, 3.930637701887394, 67.06089782714844, 0.0739038260594693
262, 77, 1877, 3.799586806665543, 66.72441101074219, 0.08021837366123144
307, 77, 1877, 3.9248059438437686, 67.30551147460938, 0.0885901237340068
82, 257, 77, -1, 44.54497528076172, nan
127, 257, 77, -1, 45.20912551879883, nan
172, 257, 77, -1, 45.078182220458984, nan
217, 257, 77, -1, 45.2866096496582, nan
262, 257, 77, -1, 43.5366096496582, nan
307, 257, 77, -1, 42.26736831665039, nan
82, 257, 257, -1, 42.4748420715332, nan
127, 257, 257, -1, 41.37159729003906, nan
172, 257, 257, -1, 41.12483215332031, nan
217, 257, 257, -1, 42.0076789855957, nan
262, 257, 257, -1, 43.38676834106445, nan
307, 257, 257, -1, 44.15272521972656, nan
82, 257, 437, 3.5274530483891855, 78.4307861328125, 0.1143368740873307
127, 257, 437, 3.8136511398476793, 78.75605773925781, -0.017845060717097537
172, 257, 437, 3.756861321635725, 80.14500427246094, -0.06428435532232529
217, 257, 437, 3.7452915897165067, 79.86759948730469, 0.024417949303521185
262, 257, 437, 3.595173275790259, 79.34663391113281, 0.04579297794021838
307, 257, 437, 3.9558449963329823, 79.62680053710938, 0.06924766771446117
82, 257, 617, 3.738061863301544, 86.13356018066406, 0.055132810691706634
127, 257, 617, 3.7520750351599057, 87.28939056396484, 0.03132199397712888
172, 257, 617, 3.808137993858546, 84.03935241699219, 0.15028479250706298
217, 257, 617, 3.4521452721639294, 83.02761840820312, 0.16838701281429289
262, 257, 617, 3.700074814656728, 83.80546569824219, 0.20549890634409831
307, 257, 617, 3.731589908588778, 83.33070373535156, 0.1796872468953173
82, 257, 797, 3.8481511058667346, 84.18406677246094, 0.16160244407428323
127, 257, 797, 3.8297501237570977, 82.49833679199219, 0.16433377378957692
172, 257, 797, 3.3571628201015487, 80.6959457397461, 0.192681470871338
217, 257, 797, 3.63602699103012, 82.16737365722656, 0.1308994876177722
262, 257, 797, 3.7852613784427462, 82.03230285644531, 0.11000124019036286
307, 257, 797, 3.8157210391616294, 82.22142791748047, 0.05003068494243362
82, 257, 977, 3.642453896290247, 83.8614501953125, 0.07939245505473586
127, 257, 977, 3.8114362498519094, 84.00852966308594, 0.13795068874847277
172, 257, 977, 3.8989727725973267, 85.47489929199219, 0.08916726120772134
217, 257, 977, 3.595490015867661, 84.45700073242188, 0.12612884971077873
262, 257, 977, 3.693684370363911, 82.49418640136719, 0.08713579663828806
307, 257, 977, 3.682380697757132, 81.89958953857422, 0.05066565611973312
82, 257, 1157, 3.6967389954171193, 79.47322082519531, 0.10510368470756183
127, 257, 1157, 3.712876401616858, 78.00849151611328, 0.1568102648386178
172, 257, 1157, 3.7536638575813854, 79.6468734741211, 0.229194557262397
217, 257, 1157, 3.7699673782740133, 80.54998779296875, 0.24210552549926972
262, 257, 1157, 3.7694976204331017, 78.81521606445312, 0.18636699138122104
307, 257, 1157, 3.7208920388700504, 78.86598205566406, 0.12150777511323813
82, 257, 1337, 3.8399609097160083, 79.90287017822266, 0.09268049690861017
127, 257, 1337, 3.5274387844270265, 80.099609375, 0.15744445544357685
172, 257, 1337, 3.7245966446096106, 81.8267593383789, 0.15811711497991351
217, 257, 1337, 3.7377490271788267, 81.2587890625, 0.16434505330278049
262, 257, 1337, 3.799519047940129, 80.44818115234375, 0.1912217734323313
307, 257, 1337, 3.904730604752222, 80.99974060058594, 0.10996027272326217
82, 257, 1517, 3.7017070227076103, 80.770751953125, 0.2084132720356651
127, 257, 1517, 3.812592460892362, 80.19746398925781, 0.15460536995817983
172, 257, 1517, 3.7025552038592693, 79.48145294189453, 0.14169156012584583
